,feature_name
3631,winhttp.dll:WinHttpSetStatusCallback
3632,ole32.dll:OleRun
3633,msvcrt.dll:tan
3634,msvcrt.dll:_mbsicmp
3635,msvcrt.dll:_mbscmp
3636,kernel32.dll:FindNextVolumeA
3637,dbghelp.dll:ImageRvaToVa
3638,dbghelp.dll:FindFileInPath
3639,dbghelp.dll:ImageRvaToSection
3640,gdiplus.dll:GdipGraphicsClear
3641,user32.dll:ScrollDC
3642,user32.dll:SubtractRect
3643,shlwapi.dll:StrRetToBufW
3644,shlwapi.dll:StrRetToStrW
3645,urlmon.dll:URLDownloadToFileW
3646,gdiplus.dll:GdipReleaseDC
3647,gdiplus.dll:GdipBitmapSetPixel
3648,gdiplus.dll:GdipCreateBitmapFromScan0
3649,gdiplus.dll:GdipBitmapGetPixel
3650,clbcatq.dll:ComPlusMigrate
3651,clbcatq.dll:DllGetClassObject
3652,clbcatq.dll:SetupOpen
3653,clbcatq.dll:CheckMemoryGates
3654,pdh.dll:PdhGetLogFileSize
3655,pdh.dll:PdhGetLogFileTypeA
3656,pdh.dll:PdhAddCounterA
3657,pdh.dll:PdhCloseLog
3658,shlwapi.dll:PathCombineA
3659,shlwapi.dll:PathIsDirectoryA
3660,wintrust.dll:CryptCATAdminAcquireContext
3661,wintrust.dll:CryptCATAdminReleaseCatalogContext
3662,wintrust.dll:CryptCATAdminCalcHashFromFileHandle
3663,wintrust.dll:CryptCATAdminReleaseContext
3664,wintrust.dll:CryptCATCatalogInfoFromContext
3665,wintrust.dll:CryptCATAdminEnumCatalogFromHash
3666,wintrust.dll:WinVerifyTrust
3667,kernel32.dll:ActivateActCtx
3668,kernel32.dll:DeactivateActCtx
3669,ntdll.dll:NtFlushInstructionCache
3670,ntdll.dll:LdrLoadDll
3671,ntdll.dll:NtQueryInformationProcess
3672,ntdll.dll:NtGetContextThread
3673,ntdll.dll:RtlAnsiStringToUnicodeString
3674,ntdll.dll:RtlFreeHeap
3675,ntdll.dll:RtlInitUnicodeString
3676,ntdll.dll:NtWriteVirtualMemory
3677,ntdll.dll:LdrUnlockLoaderLock
3678,ntdll.dll:RtlHashUnicodeString
3679,ntdll.dll:RtlAllocateHeap
3680,ntdll.dll:LdrLockLoaderLock
3681,ntdll.dll:RtlUpcaseUnicodeChar
3682,ntdll.dll:RtlUnwind
3683,ntdll.dll:RtlInitAnsiString
3684,ntdll.dll:NtProtectVirtualMemory
3685,ntdll.dll:RtlEqualUnicodeString
3686,psapi.dll:GetProcessImageFileNameA
3687,psapi.dll:GetDeviceDriverBaseNameA
3688,psapi.dll:EnumDeviceDrivers
3689,ole32.dll:CreateItemMoniker
3690,rpcrt4.dll:UuidFromStringA
3691,kernel32.dll:CreateActCtxA
3692,kernel32.dll:GetEnvironmentStringsA
3693,shell32.dll:StrStrW
3694,netapi32.dll:NetEnumerateComputerNames
3695,shlwapi.dll:ColorRGBToHLS
3696,shlwapi.dll:ColorHLSToRGB
3697,user32.dll:DlgDirSelectExW
3698,user32.dll:SetUserObjectInformationW
3699,user32.dll:BroadcastSystemMessageExA
3700,user32.dll:SetDoubleClickTime
3701,kernel32.dll:ReplaceFile
3702,kernel32.dll:SetThreadUILanguage
3703,kernel32.dll:DnsHostnameToComputerNameA
3704,kernel32.dll:LZRead
3705,kernel32.dll:SetTimerQueueTimer
3706,kernel32.dll:ReadConsoleOutputCharacterA
3707,kernel32.dll:WriteConsoleOutputCharacterA
3708,kernel32.dll:LZCreateFileW
3709,kernel32.dll:Heap32ListNext
3710,kernel32.dll:ReadConsoleInputExW
3711,kernel32.dll:LZInit
3712,kernel32.dll:RequestDeviceWakeup
3713,kernel32.dll:AddConsoleAliasW
3714,kernel32.dll:BuildCommDCBAndTimeoutsA
3715,kernel32.dll:GetProfileStringW
3716,kernel32.dll:EnumSystemCodePagesA
3717,kernel32.dll:FillConsoleOutputCharacterW
3718,kernel32.dll:ShowConsoleCursor
3719,kernel32.dll:GlobalUnWire
3720,kernel32.dll:lstrcpy
3721,kernel32.dll:Heap32Next
3722,kernel32.dll:AllocateUserPhysicalPages
3723,kernel32.dll:lstrlen
3724,kernel32.dll:EnumSystemLanguageGroupsA
3725,kernel32.dll:AddRefActCtx
3726,kernel32.dll:LZStart
3727,kernel32.dll:WriteConsoleOutputCharacterW
3728,kernel32.dll:CreateMailslotA
3729,kernel32.dll:GetProcessPriorityBoost
3730,kernel32.dll:GlobalUnfix
3731,kernel32.dll:lstrcmp
3732,kernel32.dll:EnumUILanguagesW
3733,kernel32.dll:WriteProfileSectionA
3734,kernel32.dll:SetComPlusPackageInstallStatus
3735,kernel32.dll:WriteFileGather
3736,shlwapi.dll:PathCommonPrefixA
3737,shlwapi.dll:PathIsSameRootW
3738,shlwapi.dll:PathFindSuffixArrayA
3739,shlwapi.dll:StrStrW
3740,shlwapi.dll:SHCreateStreamOnFileW
3741,shlwapi.dll:PathIsDirectoryEmptyA
3742,shlwapi.dll:PathGetDriveNumberA
3743,shlwapi.dll:SHGetInverseCMAP
3744,shlwapi.dll:PathIsRelativeW
3745,shlwapi.dll:PathMatchSpecA
3746,shlwapi.dll:SHCreateStreamOnFileA
3747,shlwapi.dll:UrlCompareA
3748,shlwapi.dll:SHRegCreateUSKeyA
3749,shlwapi.dll:UrlIsNoHistoryA
3750,shlwapi.dll:PathSetDlgItemPathA
3751,shlwapi.dll:SHRegDeleteUSValueA
3752,shlwapi.dll:PathBuildRootW
3753,shlwapi.dll:SHQueryValueExA
3754,shlwapi.dll:SHRegQueryInfoUSKeyA
3755,shlwapi.dll:StrIsIntlEqualA
3756,shlwapi.dll:StrCatBuffA
3757,shlwapi.dll:SHRegGetUSValueW
3758,shlwapi.dll:PathFindNextComponentA
3759,shlwapi.dll:PathRemoveBlanksA
3760,shlwapi.dll:SHRegDuplicateHKey
3761,shlwapi.dll:SHRegEnumUSValueW
3762,shlwapi.dll:PathIsUNCServerW
3763,shlwapi.dll:PathRelativePathToA
3764,shlwapi.dll:StrCmpLogicalW
3765,shlwapi.dll:PathRenameExtensionA
3766,shlwapi.dll:StrRStrIW
3767,shlwapi.dll:SHOpenRegStreamA
3768,shlwapi.dll:PathUnExpandEnvStringsW
3769,shlwapi.dll:StrRChrW
3770,shlwapi.dll:StrRStrIA
3771,shlwapi.dll:PathRemoveArgsW
3772,shlwapi.dll:PathIsRootA
3773,shlwapi.dll:SHRegWriteUSValueA
3774,shlwapi.dll:SHGetThreadRef
3775,shlwapi.dll:PathAddExtensionA
3776,shlwapi.dll:SHRegSetPathA
3777,shlwapi.dll:UrlIsOpaqueA
3778,shlwapi.dll:AssocQueryKeyA
3779,shlwapi.dll:SHRegGetPathW
3780,shlwapi.dll:IntlStrEqWorkerW
3781,shlwapi.dll:PathIsContentTypeW
3782,shlwapi.dll:StrTrimW
3783,shlwapi.dll:SHReleaseThreadRef
3784,shlwapi.dll:SHRegDeleteUSValueW
3785,shlwapi.dll:SHCreateStreamOnFileEx
3786,shlwapi.dll:PathIsUNCServerA
3787,shlwapi.dll:PathGetCharTypeA
3788,shlwapi.dll:UrlGetLocationA
3789,shell32.dll:SHGetNewLinkInfoA
3790,shell32.dll:DllInstall
3791,shell32.dll:StrNCmpA
3792,shell32.dll:SHEnableServiceObject
3793,shell32.dll:SHQueryRecycleBinA
3794,shell32.dll:SHFreeNameMappings
3795,shell32.dll:DllGetVersion
3796,shell32.dll:FindExecutableA
3797,shell32.dll:StrRStrIW
3798,shell32.dll:DllGetClassObject
3799,shell32.dll:SHHelpShortcuts_RunDLLW
3800,shell32.dll:Control_RunDLLA
3801,shell32.dll:StrRChrIA
3802,shell32.dll:Control_RunDLLW
3803,shell32.dll:SHAppBarMessage
3804,shell32.dll:SHEnumerateUnreadMailAccountsW
3805,shell32.dll:ExtractAssociatedIconExW
3806,shell32.dll:SHLoadNonloadedIconOverlayIdentifiers
3807,shell32.dll:SHGetIconOverlayIndexA
3808,shell32.dll:SHSetLocalizedName
3809,shell32.dll:DragQueryFileAorW
3810,shell32.dll:SHGetIconOverlayIndexW
3811,shell32.dll:RegenerateUserEnvironment
3812,shell32.dll:StrNCmpW
3813,shell32.dll:SheSetCurDrive
3814,shell32.dll:SHLoadInProc
3815,shell32.dll:Control_RunDLLAsUserW
3816,shell32.dll:SHPathPrepareForWriteW
3817,shell32.dll:SHGetNewLinkInfo
3818,shell32.dll:ExtractAssociatedIconExA
3819,shell32.dll:StrCmpNA
3820,shell32.dll:SHChangeNotifySuspendResume
3821,shell32.dll:InternalExtractIconListW
3822,shell32.dll:SHIsFileAvailableOffline
3823,shell32.dll:RealShellExecuteA
3824,shell32.dll:ShellExec_RunDLL
3825,shell32.dll:PrintersGetCommand_RunDLLW
3826,shell32.dll:Options_RunDLLW
3827,shell32.dll:ExtractIconEx
3828,shell32.dll:PrintersGetCommand_RunDLLA
3829,shell32.dll:StrChrIA
3830,shell32.dll:PrintersGetCommand_RunDLL
3831,shell32.dll:SHGetUnreadMailCountW
3832,shell32.dll:DllCanUnloadNow
3833,winspool.drv:SetPrinterW
3834,winspool.drv:GetPrinterDriverDirectoryA
3835,winspool.drv:FindClosePrinterChangeNotification
3836,winspool.drv:AdvancedDocumentPropertiesA
3837,winspool.drv:DEVICEMODE
3838,winspool.drv:GetPrinterDataExA
3839,winspool.drv:DeletePrinterConnectionW
3840,winspool.drv:GetFormW
3841,winspool.drv:DeleteFormW
3842,winspool.drv:GetFormA
3843,winspool.drv:DeletePrinterDriverW
3844,winspool.drv:SetPrinterDataW
3845,winspool.drv:DocumentEvent
3846,winspool.drv:DeletePrintProcessorA
3847,winspool.drv:DeleteFormA
3848,winspool.drv:GetDefaultPrinterA
3849,winspool.drv:SetFormW
3850,winspool.drv:DeletePrinterDataA
3851,winspool.drv:DeletePrintProcessorW
3852,winspool.drv:DeletePrintProvidorW
3853,winspool.drv:AddPrinterW
3854,winspool.drv:DeletePrinterIC
3855,winspool.drv:DeleteMonitorA
3856,winspool.drv:AddFormA
3857,winspool.drv:DeletePrinterDriverExW
3858,winspool.drv:DeletePrintProvidorA
3859,winspool.drv:DevQueryPrint
3860,winspool.drv:EnumPrintProcessorDatatypesW
3861,winspool.drv:SetPortW
3862,winspool.drv:DeviceCapabilitiesA
3863,winspool.drv:AdvancedSetupDialog
3864,winspool.drv:StartPagePrinter
3865,winspool.drv:DeviceMode
3866,winspool.drv:PerfCollect
3867,winspool.drv:AddPrinterDriverExA
3868,winspool.drv:CreatePrinterIC
3869,winspool.drv:SetJobA
3870,winspool.drv:EnumPrinterDriversA
3871,winspool.drv:PrinterMessageBoxW
3872,winspool.drv:EndDocPrinter
3873,winspool.drv:AddMonitorA
3874,winspool.drv:AddPortExA
3875,winspool.drv:EXTDEVICEMODE
3876,winspool.drv:ConnectToPrinterDlg
3877,winspool.drv:PerfOpen
3878,winspool.drv:DevQueryPrintEx
3879,winspool.drv:CloseSpoolFileHandle
3880,winspool.drv:AddPrinterDriverA
3881,winspool.drv:XcvDataW
3882,winspool.drv:GetPrinterDriverDirectoryW
3883,winspool.drv:ReadPrinter
3884,winspool.drv:EnumPrinterDataW
3885,winspool.drv:DeletePortA
3886,winspool.drv:QuerySpoolMode
3887,winspool.drv:DEVICECAPABILITIES
3888,winspool.drv:PrinterProperties
3889,winspool.drv:SetPrinterDataExW
3890,winspool.drv:PlayGdiScriptOnPrinterIC
3891,winspool.drv:DeletePrinter
3892,winspool.drv:AddJobA
3893,winspool.drv:DevicePropertySheets
3894,winspool.drv:EndPagePrinter
3895,winspool.drv:EnumPrinterKeyW
3896,winspool.drv:SetPrinterDataA
3897,gdi32.dll:EngAssociateSurface
3898,gdi32.dll:GdiReleaseLocalDC
3899,gdi32.dll:DescribePixelFormat
3900,gdi32.dll:GdiQueryFonts
3901,gdi32.dll:bInitSystemAndFontsDirectoriesW
3902,gdi32.dll:SetVirtualResolution
3903,gdi32.dll:CreatePolyPolygonRgn
3904,gdi32.dll:GdiGetCodePage
3905,gdi32.dll:XFORMOBJ_iGetXform
3906,gdi32.dll:EngAlphaBlend
3907,gdi32.dll:AddFontResourceTracking
3908,gdi32.dll:EngStrokePath
3909,gdi32.dll:CombineTransform
3910,gdi32.dll:ClearBitmapAttributes
3911,gdi32.dll:GetEnhMetaFilePixelFormat
3912,gdi32.dll:SetLayoutWidth
3913,gdi32.dll:GetHFONT
3914,gdi32.dll:EngStrokeAndFillPath
3915,gdi32.dll:GetCharWidthI
3916,gdi32.dll:UpdateICMRegKeyA
3917,gdi32.dll:GetCharWidthFloatA
3918,gdi32.dll:CLIPOBJ_cEnumStart
3919,gdi32.dll:FixBrushOrgEx
3920,gdi32.dll:GetStringBitmapW
3921,gdi32.dll:SetFontEnumeration
3922,gdi32.dll:GdiGetCharDimensions
3923,gdi32.dll:SetBoundsRect
3924,gdi32.dll:GdiConvertEnhMetaFile
3925,gdi32.dll:cGetTTFFromFOT
3926,gdi32.dll:GdiReleaseDC
3927,version.dll:VerInstallFileW
3928,version.dll:VerFindFileW
3929,wtsapi32.dll:WTSOpenServerW
3930,wtsapi32.dll:WTSQueryUserConfigA
3931,wtsapi32.dll:WTSEnumerateProcessesW
3932,wtsapi32.dll:WTSSetSessionInformationA
3933,wtsapi32.dll:WTSSetUserConfigA
3934,wtsapi32.dll:WTSQuerySessionInformationW
3935,wtsapi32.dll:WTSDisconnectSession
3936,wtsapi32.dll:WTSShutdownSystem
3937,ws2_32.dll:WSAConnect
3938,ws2_32.dll:WSCWriteProviderOrder
3939,ws2_32.dll:gethostbyname
3940,ws2_32.dll:WSAAddressToStringA
3941,ws2_32.dll:WSCDeinstallProvider
3942,ws2_32.dll:getprotobyname
3943,ws2_32.dll:getservbyname
3944,ws2_32.dll:WSARemoveServiceClass
3945,ws2_32.dll:WSASendDisconnect
3946,ws2_32.dll:WSACancelAsyncRequest
3947,ws2_32.dll:WSAEnumProtocolsW
3948,ws2_32.dll:WSAHtonl
3949,ws2_32.dll:WSANtohl
3950,ws2_32.dll:WSANSPIoctl
3951,ws2_32.dll:WSCEnableNSProvider
3952,ws2_32.dll:WSAGetServiceClassNameByClassIdW
3953,ws2_32.dll:WSAAsyncGetProtoByName
3954,ws2_32.dll:WSAStringToAddressA
3955,ws2_32.dll:gethostbyaddr
3956,ws2_32.dll:WSASetServiceW
3957,ws2_32.dll:WSARecvDisconnect
3958,ws2_32.dll:WSAHtons
3959,ws2_32.dll:WSAAsyncGetServByName
3960,ws2_32.dll:WSCUpdateProvider
3961,ws2_32.dll:WSAGetQOSByName
3962,ws2_32.dll:WSAAsyncGetHostByName
3963,ws2_32.dll:WSCUnInstallNameSpace
3964,ws2_32.dll:WSAInstallServiceClassA
3965,ws2_32.dll:WSAGetServiceClassNameByClassIdA
3966,ws2_32.dll:WSAGetServiceClassInfoA
3967,ws2_32.dll:getservbyport
3968,ws2_32.dll:WSCGetProviderPath
3969,comctl32.dll:MenuHelp
3970,comctl32.dll:DrawStatusTextA
3971,comctl32.dll:ShowHideMenuCtl
3972,comctl32.dll:PropertySheet
3973,comctl32.dll:ImageList_GetFlags
3974,comctl32.dll:CreateToolbar
3975,comctl32.dll:DllGetVersion
3976,kernel32.dll:DebugActiveProcess
3977,kernel32.dll:ReadConsoleOutputW
3978,kernel32.dll:DosPathToSessionPathW
3979,kernel32.dll:GetConsoleInputWaitHandle
3980,kernel32.dll:RegisterWaitForInputIdle
3981,kernel32.dll:GetBinaryTypeW
3982,kernel32.dll:PeekConsoleInputW
3983,kernel32.dll:GetConsoleCursorMode
3984,kernel32.dll:FindActCtxSectionGuid
3985,kernel32.dll:CreateJobSet
3986,kernel32.dll:CreateActCtxW
3987,kernel32.dll:GetConsoleInputExeNameW
3988,kernel32.dll:DelayLoadFailureHook
3989,kernel32.dll:GlobalCompact
3990,kernel32.dll:SetFileShortNameA
3991,kernel32.dll:WriteTapemark
3992,kernel32.dll:lstrcat
3993,kernel32.dll:ReadFileEx
3994,kernel32.dll:WriteProfileSectionW
3995,kernel32.dll:GetProcessShutdownParameters
3996,kernel32.dll:LZOpenFileA
3997,kernel32.dll:RestoreLastError
3998,kernel32.dll:EnumLanguageGroupLocalesW
3999,kernel32.dll:GetProcessWorkingSetSize
4000,kernel32.dll:GetConsoleDisplayMode
4001,kernel32.dll:SetSystemTime
4002,kernel32.dll:EnumCalendarInfoExW
4003,kernel32.dll:GetConsoleFontInfo
4004,kernel32.dll:SetDefaultCommConfigW
4005,kernel32.dll:EnumDateFormatsExA
4006,kernel32.dll:FindActCtxSectionStringA
4007,kernel32.dll:FatalAppExitW
4008,kernel32.dll:GetUserGeoID
4009,kernel32.dll:SetDefaultCommConfigA
4010,kernel32.dll:PrivCopyFileExW
4011,kernel32.dll:ReadConsoleInputExA
4012,kernel32.dll:BackupSeek
4013,kernel32.dll:GetComPlusPackageInstallStatus
4014,kernel32.dll:WritePrivateProfileStructA
4015,kernel32.dll:Heap32First
4016,kernel32.dll:ClearCommError
4017,kernel32.dll:LZOpenFileW
4018,kernel32.dll:GetGeoInfoA
4019,kernel32.dll:EraseTape
4020,kernel32.dll:ScrollConsoleScreenBufferW
4021,kernel32.dll:FindNextVolumeMountPointW
4022,user32.dll:TileWindows
4023,user32.dll:OemToCharW
4024,user32.dll:MenuWindowProcA
4025,user32.dll:SetClassWord
4026,user32.dll:RegisterDeviceNotificationA
4027,user32.dll:SetCursorContents
4028,user32.dll:PrivateExtractIconExW
4029,user32.dll:GetTabbedTextExtentW
4030,user32.dll:SendNotifyMessageA
4031,user32.dll:DrawCaptionTempA
4032,user32.dll:EnumDisplaySettingsExA
4033,user32.dll:OpenWindowStationA
4034,user32.dll:LoadMenuIndirectW
4035,modemui.dll:drvSetDefaultCommConfigA
4036,modemui.dll:drvCommConfigDialogA
4037,modemui.dll:drvGetDefaultCommConfigA
4038,modemui.dll:InvokeControlPanel
4039,modemui.dll:CountryRunOnce
4040,kernel32.dll:GetProfileSectionW
4041,clusapi.dll:CloseClusterGroup
4042,clusapi.dll:ClusterControl
4043,clusapi.dll:CloseClusterNode
4044,clusapi.dll:CloseCluster
4045,avifil32.dll:AVIStreamRelease
4046,iphlpapi.dll:CreateIpForwardEntry
4047,iphlpapi.dll:CreateIpNetEntry
4048,shlwapi.dll:PathSkipRootA
4049,shlwapi.dll:PathSearchAndQualifyA
4050,imm32.dll:ImmIsIME
4051,imm32.dll:ImmGetDefaultIMEWnd
4052,imm32.dll:ImmGetOpenStatus
4053,shlwapi.dll:PathCanonicalizeA
4054,shlwapi.dll:UrlCombineA
4055,netapi32.dll:NetWkstaGetInfo
4056,user32.dll:DdeFreeDataHandle
4057,user32.dll:DdeUnaccessData
4058,user32.dll:DdeNameService
4059,user32.dll:DdePostAdvise
4060,user32.dll:DdeSetUserHandle
4061,user32.dll:DdeQueryConvInfo
4062,user32.dll:DdeUninitialize
4063,gdi32:CreatePalette
4064,gdi32:GetBkMode
4065,gdi32:SelectPalette
4066,gdi32:CreateFontIndirectW
4067,gdi32:UpdateColors
4068,gdi32:GetCharABCWidthsFloatW
4069,kernel32.dll:ReadFileScatter
4070,kernel32.dll:IsSystemResumeAutomatic
4071,kernel32.dll:RequestWakeupLatency
4072,kernel32.dll:_hwrite
4073,kernel32.dll:CancelDeviceWakeupRequest
4074,ntdll.dll:RtlGetNtVersionNumbers
4075,wininet.dll:FindNextUrlCacheEntryA
4076,user32.dll:DdeImpersonateClient
4077,user32.dll:DdeCreateStringHandleW
4078,user32.dll:DdeQueryNextServer
4079,user32.dll:EnumDisplaySettingsA
4080,lz32.dll:LZClose
4081,netapi32.dll:NetServerEnum
4082,advapi32.dll:GetPrivateObjectSecurity
4083,advapi32.dll:NotifyBootConfigStatus
4084,msvcrt.dll:_mbsnbcmp
4085,msvcrt.dll:_mbsnccnt
4086,msvcrt.dll:putc
4087,msvcrt.dll:_memicmp
4088,gdi32.dll:CreateScalableFontResourceA
4089,gdi32.dll:GetEnhMetaFileA
4090,cmdial32.dll:RasCustomDial
4091,cmdial32.dll:InetDialHandler
4092,cmdial32.dll:RasCustomDialDlg
4093,cmdial32.dll:AutoDialFunc
4094,crypt32.dll:CryptMsgClose
4095,advapi32.dll:DecryptFileW
4096,advapi32.dll:GetServiceKeyNameW
4097,advapi32.dll:RegLoadKeyA
4098,advapi32.dll:QueryServiceLockStatusA
4099,advapi32.dll:SetServiceObjectSecurity
4100,advapi32.dll:RegReplaceKeyA
4101,advapi32.dll:DeleteAce
4102,advapi32.dll:GetEffectiveRightsFromAclW
4103,advapi32.dll:EncryptFileW
4104,advapi32.dll:ChangeServiceConfigA
4105,advapi32.dll:LogonUserA
4106,advapi32.dll:IsTokenRestricted
4107,rasapi32.dll:RasEnumDevicesA
4108,rasapi32.dll:RasGetCountryInfoA
4109,rasapi32.dll:RasEnumEntriesA
4110,msvcrt.dll:_execve
4111,msvcrt.dll:_mbsspn
4112,msvcrt.dll:_mbspbrk
4113,msvcrt.dll:modf
4114,imm32.dll:ImmAssociateContext
4115,imm32.dll:ImmGetRegisterWordStyleA
4116,imm32.dll:ImmGetCompositionStringA
4117,imm32.dll:ImmGetCandidateListCountA
4118,imm32.dll:ImmConfigureIMEA
4119,imm32.dll:ImmInstallIMEA
4120,imm32.dll:ImmGetConversionListA
4121,imm32.dll:ImmGetCompositionWindow
4122,gdi32.dll:SetColorSpace
4123,gdi32.dll:RemoveFontResourceW
4124,gdi32.dll:GetDeviceGammaRamp
4125,gdi32.dll:GetMetaFileBitsEx
4126,kernel32:LocalAlloc
4127,kernel32:lstrlenA
4128,kernel32:MultiByteToWideChar
4129,kernel32:HeapCreate
4130,kernel32:SetHandleInformation
4131,kernel32:FindNextFileW
4132,kernel32:GetOEMCP
4133,kernel32:FreeEnvironmentStringsA
4134,kernel32:UnhandledExceptionFilter
4135,kernel32:VirtualQuery
4136,kernel32:HeapAlloc
4137,kernel32:GetSystemTimeAdjustment
4138,kernel32:UnmapViewOfFile
4139,kernel32:CloseHandle
4140,kernel32:VirtualAlloc
4141,kernel32:GetWindowsDirectoryW
4142,kernel32:LCMapStringA
4143,kernel32:GetCurrentProcessId
4144,kernel32:QueryPerformanceCounter
4145,kernel32:ClearCommBreak
4146,kernel32:IsDBCSLeadByteEx
4147,kernel32:GetProcessTimes
4148,winmm.dll:joyGetNumDevs
4149,winmm.dll:joyGetDevCapsA
4150,winmm.dll:joyGetPosEx
4151,shlwapi.dll:PathStripPathA
4152,ibrowse.dll:ibrowse_Sleep
4153,ibrowse.dll:ibrowse_InitEx2
4154,ibrowse.dll:ibrowse_SetCallback
4155,ibrowse.dll:ibrowse_Wake
4156,ibrowse.dll:ibrowse_OnKeyDown
4157,ibrowse.dll:ibrowse_OnChar
4158,ibrowse.dll:ibrowse_OnKeyUp
4159,ibrowse.dll:ibrowse_GetTitle
4160,ibrowse.dll:ibrowse_GetMetaValue
4161,ibrowse.dll:ibrowse_OpenURL
4162,ibrowse.dll:ibrowse_EnableRender
4163,ibrowse.dll:ibrowse_Render
4164,ibrowse.dll:ibrowse_GetCookieValue
4165,ibrowse.dll:ibrowse_GetCookieBufferData
4166,ibrowse.dll:ibrowse_OnMouse
4167,dinput8.dll:DirectInput8Create
4168,apiclient.dll:InitDll
4169,apiclient.dll:RegisterClient
4170,apiclient.dll:GetActiveCover
4171,binkw32.dll:_BinkOpenDirectSound@4
4172,binkw32.dll:_BinkSetSoundSystem@8
4173,binkw32.dll:_BinkOpen@8
4174,binkw32.dll:_BinkCopyToBufferRect@44
4175,binkw32.dll:_BinkWait@4
4176,binkw32.dll:_BinkDoFrame@4
4177,binkw32.dll:_BinkNextFrame@4
4178,binkw32.dll:_BinkClose@4
4179,dsound.dll:
4180,dplayx.dll:
4181,user32:GetParent
4182,user32:SendMessageW
4183,user32:EnableWindow
4184,user32:UpdateWindow
4185,ntdll.dll:_aulldvrm
4186,winmm.dll:joyGetDevCapsW
4187,ws2_32.dll:WSARecv
4188,iphlpapi.dll:GetIpForwardTable
4189,kernel32.dll:VirtualUnlock
4190,gdi32.dll:GdiEndDocEMF
4191,gdi32.dll:GdiEndPageEMF
4192,userenv.dll:FreeGPOListW
4193,userenv.dll:RegisterGPNotification
4194,userenv.dll:RsopResetPolicySettingStatus
4195,userenv.dll:GetAppliedGPOListW
4196,userenv.dll:GetUserProfileDirectoryA
4197,userenv.dll:GetUserProfileDirectoryW
4198,userenv.dll:RefreshPolicy
4199,userenv.dll:EnterCriticalPolicySection
4200,userenv.dll:GetDefaultUserProfileDirectoryW
4201,user32.dll:RealChildWindowFromPoint
4202,gdi32.dll:GetBoundsRect
4203,gdi32.dll:SetLayout
4204,winspool.drv:GetJobA
4205,shlwapi.dll:StrFormatKBSizeA
4206,shlwapi.dll:StrToIntA
4207,uxtheme.dll:DrawThemeParentBackground
4208,uxtheme.dll:GetThemeSysColor
4209,uxtheme.dll:IsAppThemed
4210,uxtheme.dll:DrawThemeText
4211,uxtheme.dll:IsThemeBackgroundPartiallyTransparent
4212,uxtheme.dll:GetThemePartSize
4213,uxtheme.dll:GetCurrentThemeName
4214,ole32.dll:CreateGenericComposite
4215,ole32.dll:OleDestroyMenuDescriptor
4216,ole32.dll:StgIsStorageFile
4217,ole32.dll:StgOpenStorage
4218,ole32.dll:CreateDataAdviseHolder
4219,ole32.dll:CoGetMalloc
4220,ole32.dll:OleQueryCreateFromData
4221,ole32.dll:OleQueryLinkFromData
4222,ole32.dll:PropVariantCopy
4223,ole32.dll:GetHGlobalFromILockBytes
4224,ole32.dll:OleGetIconOfClass
4225,ole32.dll:OleSaveToStream
4226,ole32.dll:OleSave
4227,ole32.dll:OleCreateFromFile
4228,ole32.dll:OleCreateLinkFromData
4229,ole32.dll:OleCreateFromData
4230,ole32.dll:WriteClassStm
4231,gdiplus.dll:GdipSetInterpolationMode
4232,gdiplus.dll:GdipBitmapUnlockBits
4233,gdiplus.dll:GdipBitmapLockBits
4234,gdiplus.dll:GdipCreateBitmapFromFileICM
4235,gdiplus.dll:GdipGetImagePaletteSize
4236,gdiplus.dll:GdipGetImagePalette
4237,gdiplus.dll:GdipGetImagePixelFormat
4238,gdiplus.dll:GdipGetImageGraphicsContext
4239,setupapi.dll:SetupDiGetClassDevsA
4240,dxva2.dll:SetMonitorColorTemperature
4241,dxva2.dll:SetMonitorDisplayAreaSize
4242,msvcrt:_initterm
4243,msvcrt:__setusermatherr
4244,msvcrt:_adjust_fdiv
4245,msvcrt:__p__commode
4246,msvcrt:__p__fmode
4247,msvcrt:__set_app_type
4248,msvcrt:__dllonexit
4249,msvcrt:_onexit
4250,msvcrt:_controlfp
4251,msvcrt:__wgetmainargs
4252,msvcrt:_wcmdln
4253,msvcrt:exit
4254,msvcrt:_XcptFilter
4255,msvcrt:memcpy
4256,msvcrt:sprintf
4257,msvcrt:strcpy
4258,msvcrt:memset
4259,msvcrt:__CxxFrameHandler
4260,msvcp60.dll:?append@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@ID@Z
4261,msvcp60.dll:??Hstd@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@0@PBDABV10@@Z
4262,msvcp60.dll:??Hstd@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@0@ABV10@PBD@Z
4263,msvcp60.dll:?replace@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@PAD0PBD1@Z
4264,msvcp60.dll:?end@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEPADXZ
4265,msvcp60.dll:?_Split@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAEXXZ
4266,msvcp60.dll:?assign@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@PBD0@Z
